index_original,Jour_Incident,Cause_Incident,Nb_TGV_Impactes,Minutes_Retard_Cumulees,Date,Service,Gare de départ,Gare d'arrivée,Durée moyenne du trajet,Nombre de circulations prévues,Nombre de trains annulés,Commentaire annulations,Nombre de trains en retard au départ,Retard moyen des trains en retard au départ,Retard moyen de tous les trains au départ,Commentaire retards au départ,Nombre de trains en retard à l'arrivée,Retard moyen des trains en retard à l'arrivée,Retard moyen de tous les trains à l'arrivée,Nombre trains en retard > 15min,Retard moyen trains en retard > 15 (si liaison concurrencée par vol),Nombre trains en retard > 30min,Nombre trains en retard > 60min,Prct retard pour causes externes,Prct retard pour cause infrastructure,Prct retard pour cause gestion trafic,Prct retard pour cause matériel roulant,Prct retard pour cause gestion en gare et réutilisation de matériel,"Prct retard pour cause prise en compte voyageurs (affluence, gestions PSH, correspondances)"
184,28,Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse,28,605,2018-02,National,NANTES,PARIS MONTPARNASSE,128,470,15,,151,9.731015453,3.16985348,,118,41.24632768,12.66564103,89,12.66564103,52,24,53.21100917,23.85321101,11.9266055,5.504587156,2.752293578,2.752293578
185,3,Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse,46,476,2018-02,National,PARIS MONTPARNASSE,ANGERS SAINT LAUD,90,351,13,,57,20.36111111,3.147682446,,70,45.05380952,10.66686391,49,10.66686391,31,15,68.25396825,15.87301587,3.174603175,7.936507937,4.761904762,0.0
185,6,épisode neigeux sur toute la France,187,18980,2018-02,National,PARIS MONTPARNASSE,ANGERS SAINT LAUD,90,351,13,,57,20.36111111,3.147682446,,70,45.05380952,10.66686391,49,10.66686391,31,15,68.25396825,15.87301587,3.174603175,7.936507937,4.761904762,0.0
185,7,épisode neigeux sur toute la France,134,6294,2018-02,National,PARIS MONTPARNASSE,ANGERS SAINT LAUD,90,351,13,,57,20.36111111,3.147682446,,70,45.05380952,10.66686391,49,10.66686391,31,15,68.25396825,15.87301587,3.174603175,7.936507937,4.761904762,0.0
185,8,épisode neigeux sur toute la France,166,2814,2018-02,National,PARIS MONTPARNASSE,ANGERS SAINT LAUD,90,351,13,,57,20.36111111,3.147682446,,70,45.05380952,10.66686391,49,10.66686391,31,15,68.25396825,15.87301587,3.174603175,7.936507937,4.761904762,0.0
185,9,épisode neigeux sur toute la France,151,2830,2018-02,National,PARIS MONTPARNASSE,ANGERS SAINT LAUD,90,351,13,,57,20.36111111,3.147682446,,70,45.05380952,10.66686391,49,10.66686391,31,15,68.25396825,15.87301587,3.174603175,7.936507937,4.761904762,0.0
185,15,Incident caténaire à l’entrée de la gare de Paris Montparnasse,78,2349,2018-02,National,PARIS MONTPARNASSE,ANGERS SAINT LAUD,90,351,13,,57,20.36111111,3.147682446,,70,45.05380952,10.66686391,49,10.66686391,31,15,68.25396825,15.87301587,3.174603175,7.936507937,4.761904762,0.0
185,15,Dérangement d’installation sur la ligne grande vitesse,22,672,2018-02,National,PARIS MONTPARNASSE,ANGERS SAINT LAUD,90,351,13,,57,20.36111111,3.147682446,,70,45.05380952,10.66686391,49,10.66686391,31,15,68.25396825,15.87301587,3.174603175,7.936507937,4.761904762,0.0
185,21,Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis,15,292,2018-02,National,PARIS MONTPARNASSE,ANGERS SAINT LAUD,90,351,13,,57,20.36111111,3.147682446,,70,45.05380952,10.66686391,49,10.66686391,31,15,68.25396825,15.87301587,3.174603175,7.936507937,4.761904762,0.0
185,21,Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger,62,2150,2018-02,National,PARIS MONTPARNASSE,ANGERS SAINT LAUD,90,351,13,,57,20.36111111,3.147682446,,70,45.05380952,10.66686391,49,10.66686391,31,15,68.25396825,15.87301587,3.174603175,7.936507937,4.761904762,0.0
185,28,Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse,28,605,2018-02,National,PARIS MONTPARNASSE,ANGERS SAINT LAUD,90,351,13,,57,20.36111111,3.147682446,,70,45.05380952,10.66686391,49,10.66686391,31,15,68.25396825,15.87301587,3.174603175,7.936507937,4.761904762,0.0
186,3,Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse,46,476,2018-02,National,PARIS MONTPARNASSE,ANGOULEME,126,215,10,,50,14.35666667,3.264390244,,58,35.76436782,11.9001626,46,11.9001626,22,7,48.07692308,9.615384615,21.15384615,15.38461538,1.923076923,3.846153846
186,6,épisode neigeux sur toute la France,187,18980,2018-02,National,PARIS MONTPARNASSE,ANGOULEME,126,215,10,,50,14.35666667,3.264390244,,58,35.76436782,11.9001626,46,11.9001626,22,7,48.07692308,9.615384615,21.15384615,15.38461538,1.923076923,3.846153846
186,7,épisode neigeux sur toute la France,134,6294,2018-02,National,PARIS MONTPARNASSE,ANGOULEME,126,215,10,,50,14.35666667,3.264390244,,58,35.76436782,11.9001626,46,11.9001626,22,7,48.07692308,9.615384615,21.15384615,15.38461538,1.923076923,3.846153846
186,8,épisode neigeux sur toute la France,166,2814,2018-02,National,PARIS MONTPARNASSE,ANGOULEME,126,215,10,,50,14.35666667,3.264390244,,58,35.76436782,11.9001626,46,11.9001626,22,7,48.07692308,9.615384615,21.15384615,15.38461538,1.923076923,3.846153846
186,9,épisode neigeux sur toute la France,151,2830,2018-02,National,PARIS MONTPARNASSE,ANGOULEME,126,215,10,,50,14.35666667,3.264390244,,58,35.76436782,11.9001626,46,11.9001626,22,7,48.07692308,9.615384615,21.15384615,15.38461538,1.923076923,3.846153846
186,15,Incident caténaire à l’entrée de la gare de Paris Montparnasse,78,2349,2018-02,National,PARIS MONTPARNASSE,ANGOULEME,126,215,10,,50,14.35666667,3.264390244,,58,35.76436782,11.9001626,46,11.9001626,22,7,48.07692308,9.615384615,21.15384615,15.38461538,1.923076923,3.846153846
186,15,Dérangement d’installation sur la ligne grande vitesse,22,672,2018-02,National,PARIS MONTPARNASSE,ANGOULEME,126,215,10,,50,14.35666667,3.264390244,,58,35.76436782,11.9001626,46,11.9001626,22,7,48.07692308,9.615384615,21.15384615,15.38461538,1.923076923,3.846153846
186,21,Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis,15,292,2018-02,National,PARIS MONTPARNASSE,ANGOULEME,126,215,10,,50,14.35666667,3.264390244,,58,35.76436782,11.9001626,46,11.9001626,22,7,48.07692308,9.615384615,21.15384615,15.38461538,1.923076923,3.846153846
186,21,Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger,62,2150,2018-02,National,PARIS MONTPARNASSE,ANGOULEME,126,215,10,,50,14.35666667,3.264390244,,58,35.76436782,11.9001626,46,11.9001626,22,7,48.07692308,9.615384615,21.15384615,15.38461538,1.923076923,3.846153846
186,28,Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse,28,605,2018-02,National,PARIS MONTPARNASSE,ANGOULEME,126,215,10,,50,14.35666667,3.264390244,,58,35.76436782,11.9001626,46,11.9001626,22,7,48.07692308,9.615384615,21.15384615,15.38461538,1.923076923,3.846153846
187,3,Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse,46,476,2018-02,National,PARIS MONTPARNASSE,BREST,222,256,10,,66,16.34974747,4.085365854,,50,52.04,12.08943089,50,12.04048583,31,12,59.18367347,22.44897959,6.12244898,10.20408163,2.040816327,0.0
187,6,épisode neigeux sur toute la France,187,18980,2018-02,National,PARIS MONTPARNASSE,BREST,222,256,10,,66,16.34974747,4.085365854,,50,52.04,12.08943089,50,12.04048583,31,12,59.18367347,22.44897959,6.12244898,10.20408163,2.040816327,0.0
187,7,épisode neigeux sur toute la France,134,6294,2018-02,National,PARIS MONTPARNASSE,BREST,222,256,10,,66,16.34974747,4.085365854,,50,52.04,12.08943089,50,12.04048583,31,12,59.18367347,22.44897959,6.12244898,10.20408163,2.040816327,0.0
187,8,épisode neigeux sur toute la France,166,2814,2018-02,National,PARIS MONTPARNASSE,BREST,222,256,10,,66,16.34974747,4.085365854,,50,52.04,12.08943089,50,12.04048583,31,12,59.18367347,22.44897959,6.12244898,10.20408163,2.040816327,0.0
187,9,épisode neigeux sur toute la France,151,2830,2018-02,National,PARIS MONTPARNASSE,BREST,222,256,10,,66,16.34974747,4.085365854,,50,52.04,12.08943089,50,12.04048583,31,12,59.18367347,22.44897959,6.12244898,10.20408163,2.040816327,0.0
187,15,Incident caténaire à l’entrée de la gare de Paris Montparnasse,78,2349,2018-02,National,PARIS MONTPARNASSE,BREST,222,256,10,,66,16.34974747,4.085365854,,50,52.04,12.08943089,50,12.04048583,31,12,59.18367347,22.44897959,6.12244898,10.20408163,2.040816327,0.0
187,15,Dérangement d’installation sur la ligne grande vitesse,22,672,2018-02,National,PARIS MONTPARNASSE,BREST,222,256,10,,66,16.34974747,4.085365854,,50,52.04,12.08943089,50,12.04048583,31,12,59.18367347,22.44897959,6.12244898,10.20408163,2.040816327,0.0
187,21,Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis,15,292,2018-02,National,PARIS MONTPARNASSE,BREST,222,256,10,,66,16.34974747,4.085365854,,50,52.04,12.08943089,50,12.04048583,31,12,59.18367347,22.44897959,6.12244898,10.20408163,2.040816327,0.0
187,21,Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger,62,2150,2018-02,National,PARIS MONTPARNASSE,BREST,222,256,10,,66,16.34974747,4.085365854,,50,52.04,12.08943089,50,12.04048583,31,12,59.18367347,22.44897959,6.12244898,10.20408163,2.040816327,0.0
187,28,Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse,28,605,2018-02,National,PARIS MONTPARNASSE,BREST,222,256,10,,66,16.34974747,4.085365854,,50,52.04,12.08943089,50,12.04048583,31,12,59.18367347,22.44897959,6.12244898,10.20408163,2.040816327,0.0
188,3,Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse,46,476,2018-02,National,PARIS MONTPARNASSE,LAVAL,84,196,7,,44,19.32537879,4.327689594,,51,36.4120915,10.85617284,31,10.79903509,15,8,69.76744186,6.976744186,13.95348837,9.302325581,0.0,0.0
188,6,épisode neigeux sur toute la France,187,18980,2018-02,National,PARIS MONTPARNASSE,LAVAL,84,196,7,,44,19.32537879,4.327689594,,51,36.4120915,10.85617284,31,10.79903509,15,8,69.76744186,6.976744186,13.95348837,9.302325581,0.0,0.0
188,7,épisode neigeux sur toute la France,134,6294,2018-02,National,PARIS MONTPARNASSE,LAVAL,84,196,7,,44,19.32537879,4.327689594,,51,36.4120915,10.85617284,31,10.79903509,15,8,69.76744186,6.976744186,13.95348837,9.302325581,0.0,0.0
188,8,épisode neigeux sur toute la France,166,2814,2018-02,National,PARIS MONTPARNASSE,LAVAL,84,196,7,,44,19.32537879,4.327689594,,51,36.4120915,10.85617284,31,10.79903509,15,8,69.76744186,6.976744186,13.95348837,9.302325581,0.0,0.0
188,9,épisode neigeux sur toute la France,151,2830,2018-02,National,PARIS MONTPARNASSE,LAVAL,84,196,7,,44,19.32537879,4.327689594,,51,36.4120915,10.85617284,31,10.79903509,15,8,69.76744186,6.976744186,13.95348837,9.302325581,0.0,0.0
188,15,Incident caténaire à l’entrée de la gare de Paris Montparnasse,78,2349,2018-02,National,PARIS MONTPARNASSE,LAVAL,84,196,7,,44,19.32537879,4.327689594,,51,36.4120915,10.85617284,31,10.79903509,15,8,69.76744186,6.976744186,13.95348837,9.302325581,0.0,0.0
188,15,Dérangement d’installation sur la ligne grande vitesse,22,672,2018-02,National,PARIS MONTPARNASSE,LAVAL,84,196,7,,44,19.32537879,4.327689594,,51,36.4120915,10.85617284,31,10.79903509,15,8,69.76744186,6.976744186,13.95348837,9.302325581,0.0,0.0
188,21,Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis,15,292,2018-02,National,PARIS MONTPARNASSE,LAVAL,84,196,7,,44,19.32537879,4.327689594,,51,36.4120915,10.85617284,31,10.79903509,15,8,69.76744186,6.976744186,13.95348837,9.302325581,0.0,0.0
188,21,Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger,62,2150,2018-02,National,PARIS MONTPARNASSE,LAVAL,84,196,7,,44,19.32537879,4.327689594,,51,36.4120915,10.85617284,31,10.79903509,15,8,69.76744186,6.976744186,13.95348837,9.302325581,0.0,0.0
188,28,Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse,28,605,2018-02,National,PARIS MONTPARNASSE,LAVAL,84,196,7,,44,19.32537879,4.327689594,,51,36.4120915,10.85617284,31,10.79903509,15,8,69.76744186,6.976744186,13.95348837,9.302325581,0.0,0.0
189,3,Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse,46,476,2018-02,National,PARIS MONTPARNASSE,VANNES,153,244,11,,54,18.51604938,3.954148784,,64,40.96875,13.07725322,50,12.96595745,28,10,42.1875,26.5625,15.625,14.0625,1.5625,0.0
189,6,épisode neigeux sur toute la France,187,18980,2018-02,National,PARIS MONTPARNASSE,VANNES,153,244,11,,54,18.51604938,3.954148784,,64,40.96875,13.07725322,50,12.96595745,28,10,42.1875,26.5625,15.625,14.0625,1.5625,0.0
189,7,épisode neigeux sur toute la France,134,6294,2018-02,National,PARIS MONTPARNASSE,VANNES,153,244,11,,54,18.51604938,3.954148784,,64,40.96875,13.07725322,50,12.96595745,28,10,42.1875,26.5625,15.625,14.0625,1.5625,0.0
189,8,épisode neigeux sur toute la France,166,2814,2018-02,National,PARIS MONTPARNASSE,VANNES,153,244,11,,54,18.51604938,3.954148784,,64,40.96875,13.07725322,50,12.96595745,28,10,42.1875,26.5625,15.625,14.0625,1.5625,0.0
189,9,épisode neigeux sur toute la France,151,2830,2018-02,National,PARIS MONTPARNASSE,VANNES,153,244,11,,54,18.51604938,3.954148784,,64,40.96875,13.07725322,50,12.96595745,28,10,42.1875,26.5625,15.625,14.0625,1.5625,0.0
189,15,Incident caténaire à l’entrée de la gare de Paris Montparnasse,78,2349,2018-02,National,PARIS MONTPARNASSE,VANNES,153,244,11,,54,18.51604938,3.954148784,,64,40.96875,13.07725322,50,12.96595745,28,10,42.1875,26.5625,15.625,14.0625,1.5625,0.0
189,15,Dérangement d’installation sur la ligne grande vitesse,22,672,2018-02,National,PARIS MONTPARNASSE,VANNES,153,244,11,,54,18.51604938,3.954148784,,64,40.96875,13.07725322,50,12.96595745,28,10,42.1875,26.5625,15.625,14.0625,1.5625,0.0
189,21,Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis,15,292,2018-02,National,PARIS MONTPARNASSE,VANNES,153,244,11,,54,18.51604938,3.954148784,,64,40.96875,13.07725322,50,12.96595745,28,10,42.1875,26.5625,15.625,14.0625,1.5625,0.0
189,21,Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger,62,2150,2018-02,National,PARIS MONTPARNASSE,VANNES,153,244,11,,54,18.51604938,3.954148784,,64,40.96875,13.07725322,50,12.96595745,28,10,42.1875,26.5625,15.625,14.0625,1.5625,0.0
189,28,Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse,28,605,2018-02,National,PARIS MONTPARNASSE,VANNES,153,244,11,,54,18.51604938,3.954148784,,64,40.96875,13.07725322,50,12.96595745,28,10,42.1875,26.5625,15.625,14.0625,1.5625,0.0
190,3,Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse,46,476,2018-02,National,ST MALO,PARIS MONTPARNASSE,159,84,2,,2,31.375,0.79004065,,20,40.88833333,11.55,13,11.41084337,6,4,47.05882353,23.52941176,11.76470588,11.76470588,5.882352941,0.0
190,6,épisode neigeux sur toute la France,187,18980,2018-02,National,ST MALO,PARIS MONTPARNASSE,159,84,2,,2,31.375,0.79004065,,20,40.88833333,11.55,13,11.41084337,6,4,47.05882353,23.52941176,11.76470588,11.76470588,5.882352941,0.0
190,7,épisode neigeux sur toute la France,134,6294,2018-02,National,ST MALO,PARIS MONTPARNASSE,159,84,2,,2,31.375,0.79004065,,20,40.88833333,11.55,13,11.41084337,6,4,47.05882353,23.52941176,11.76470588,11.76470588,5.882352941,0.0
190,8,épisode neigeux sur toute la France,166,2814,2018-02,National,ST MALO,PARIS MONTPARNASSE,159,84,2,,2,31.375,0.79004065,,20,40.88833333,11.55,13,11.41084337,6,4,47.05882353,23.52941176,11.76470588,11.76470588,5.882352941,0.0
190,9,épisode neigeux sur toute la France,151,2830,2018-02,National,ST MALO,PARIS MONTPARNASSE,159,84,2,,2,31.375,0.79004065,,20,40.88833333,11.55,13,11.41084337,6,4,47.05882353,23.52941176,11.76470588,11.76470588,5.882352941,0.0
190,15,Incident caténaire à l’entrée de la gare de Paris Montparnasse,78,2349,2018-02,National,ST MALO,PARIS MONTPARNASSE,159,84,2,,2,31.375,0.79004065,,20,40.88833333,11.55,13,11.41084337,6,4,47.05882353,23.52941176,11.76470588,11.76470588,5.882352941,0.0
190,15,Dérangement d’installation sur la ligne grande vitesse,22,672,2018-02,National,ST MALO,PARIS MONTPARNASSE,159,84,2,,2,31.375,0.79004065,,20,40.88833333,11.55,13,11.41084337,6,4,47.05882353,23.52941176,11.76470588,11.76470588,5.882352941,0.0
190,21,Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis,15,292,2018-02,National,ST MALO,PARIS MONTPARNASSE,159,84,2,,2,31.375,0.79004065,,20,40.88833333,11.55,13,11.41084337,6,4,47.05882353,23.52941176,11.76470588,11.76470588,5.882352941,0.0
190,21,Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger,62,2150,2018-02,National,ST MALO,PARIS MONTPARNASSE,159,84,2,,2,31.375,0.79004065,,20,40.88833333,11.55,13,11.41084337,6,4,47.05882353,23.52941176,11.76470588,11.76470588,5.882352941,0.0
190,28,Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse,28,605,2018-02,National,ST MALO,PARIS MONTPARNASSE,159,84,2,,2,31.375,0.79004065,,20,40.88833333,11.55,13,11.41084337,6,4,47.05882353,23.52941176,11.76470588,11.76470588,5.882352941,0.0
191,10/02,2777? Arrêt au pk 101 suite perte du cab,0,9,2018-02,National,PARIS EST,REIMS,45,198,2,,62,13.14112903,4.098809524,,53,21.69968553,6.272108844,27,6.272108844,7,3,57.14285714,2.040816327,8.163265306,18.36734694,14.28571429,0.0
191,11/02,"2743? Liaison courte, réutilisation rame 2358",0,9,2018-02,National,PARIS EST,REIMS,45,198,2,,62,13.14112903,4.098809524,,53,21.69968553,6.272108844,27,6.272108844,7,3,57.14285714,2.040816327,8.163265306,18.36734694,14.28571429,0.0
191,12/02,"2713, 2733? Pb de pantographe",2,9,2018-02,National,PARIS EST,REIMS,45,198,2,,62,13.14112903,4.098809524,,53,21.69968553,6.272108844,27,6.272108844,7,3,57.14285714,2.040816327,8.163265306,18.36734694,14.28571429,0.0
191,13/02,2709? VL 40,0,7,2018-02,National,PARIS EST,REIMS,45,198,2,,62,13.14112903,4.098809524,,53,21.69968553,6.272108844,27,6.272108844,7,3,57.14285714,2.040816327,8.163265306,18.36734694,14.28571429,0.0
191,16/02,2747? Absence ASCT,1,4,2018-02,National,PARIS EST,REIMS,45,198,2,,62,13.14112903,4.098809524,,53,21.69968553,6.272108844,27,6.272108844,7,3,57.14285714,2.040816327,8.163265306,18.36734694,14.28571429,0.0
191,17/02,2751? VL 230 Neige,1,2,2018-02,National,PARIS EST,REIMS,45,198,2,,62,13.14112903,4.098809524,,53,21.69968553,6.272108844,27,6.272108844,7,3,57.14285714,2.040816327,8.163265306,18.36734694,14.28571429,0.0
191,18/02,2765? Difficultés fermeture des trappes,0,5,2018-02,National,PARIS EST,REIMS,45,198,2,,62,13.14112903,4.098809524,,53,21.69968553,6.272108844,27,6.272108844,7,3,57.14285714,2.040816327,8.163265306,18.36734694,14.28571429,0.0
191,19/02,2759? Csq accident de personne,2,5,2018-02,National,PARIS EST,REIMS,45,198,2,,62,13.14112903,4.098809524,,53,21.69968553,6.272108844,27,6.272108844,7,3,57.14285714,2.040816327,8.163265306,18.36734694,14.28571429,0.0
191,20/02,2785? Réutilisation du 2450,0,5,2018-02,National,PARIS EST,REIMS,45,198,2,,62,13.14112903,4.098809524,,53,21.69968553,6.272108844,27,6.272108844,7,3,57.14285714,2.040816327,8.163265306,18.36734694,14.28571429,0.0
191,21/02,2751? VL 40,0,5,2018-02,National,PARIS EST,REIMS,45,198,2,,62,13.14112903,4.098809524,,53,21.69968553,6.272108844,27,6.272108844,7,3,57.14285714,2.040816327,8.163265306,18.36734694,14.28571429,0.0
191,22/02,2713? Arrêt supp suite à suppression Ter,0,9,2018-02,National,PARIS EST,REIMS,45,198,2,,62,13.14112903,4.098809524,,53,21.69968553,6.272108844,27,6.272108844,7,3,57.14285714,2.040816327,8.163265306,18.36734694,14.28571429,0.0
191,23/02,2713? VL 40,0,5,2018-02,National,PARIS EST,REIMS,45,198,2,,62,13.14112903,4.098809524,,53,21.69968553,6.272108844,27,6.272108844,7,3,57.14285714,2.040816327,8.163265306,18.36734694,14.28571429,0.0
191,25/02,2733 et 2751? Zone en non libération,1,0,2018-02,National,PARIS EST,REIMS,45,198,2,,62,13.14112903,4.098809524,,53,21.69968553,6.272108844,27,6.272108844,7,3,57.14285714,2.040816327,8.163265306,18.36734694,14.28571429,0.0
191,26/02,2743? Traversée de voies par 3 personnes,0,6,2018-02,National,PARIS EST,REIMS,45,198,2,,62,13.14112903,4.098809524,,53,21.69968553,6.272108844,27,6.272108844,7,3,57.14285714,2.040816327,8.163265306,18.36734694,14.28571429,0.0
191,27/02,2733? Intervention SUGE,0,9,2018-02,National,PARIS EST,REIMS,45,198,2,,62,13.14112903,4.098809524,,53,21.69968553,6.272108844,27,6.272108844,7,3,57.14285714,2.040816327,8.163265306,18.36734694,14.28571429,0.0
191,28/02,2709? Absence de contrôle pour la direction de droite,0,8,2018-02,National,PARIS EST,REIMS,45,198,2,,62,13.14112903,4.098809524,,53,21.69968553,6.272108844,27,6.272108844,7,3,57.14285714,2.040816327,8.163265306,18.36734694,14.28571429,0.0
192,04/02,5487? Difficulté lors de la  coupe,1,6,2018-02,National,STRASBOURG,NANTES,287,36,0,,2,4.016666667,0.070833333,,11,39.61060606,12.59583333,11,12.59583333,5,2,55.55555556,11.11111111,22.22222222,11.11111111,0.0,0.0
192,05/02,5488? Csq signal d’alarme,0,5,2018-02,National,STRASBOURG,NANTES,287,36,0,,2,4.016666667,0.070833333,,11,39.61060606,12.59583333,11,12.59583333,5,2,55.55555556,11.11111111,22.22222222,11.11111111,0.0,0.0
